stripped_cell_line_name	DepMap_ID	CCLE_name	alias	disease	Name	Pathology	Site_Primary	Histology	Disease	type	type_refined	PATHOLOGIST_ANNOTATION	mutRate	tcga_code	TIPARP.log2TPM	ADAR.log2TPM	CYP1B1.log2TPM	ISG.score	ISG.score.group	TIPARP.log2CN	TIPARP.CRISPR.Avana	ADAR.CRISPR.Avana	RBN2397.GI50.geomean	chempartner.RBN011364.GI50_nm	chempartner.RBN011637.GI50_nm	chempartner.RBN011685.GI50_nm	ribon.RBN011364.GI50_nm	merged.RBN011364.GI50_nm	RBN011364.002.horizon.GI50_nm	RBN011595.001.horizon.GI50_nm	RBN011628.001.horizon.GI50_nm	RBN011364.002.horizon.IC50_nm	RBN011595.001.horizon.IC50_nm	RBN011628.001.horizon.IC50_nm	RBN011364.002.horizon.Delta.1um	RBN011595.001.horizon.Delta.1um	RBN011628.001.horizon.Delta.1um	RBN011364.002.horizon.EMax.1um.fixed	RBN011595.001.horizon.EMax.1um.fixed	RBN011628.001.horizon.EMax.1um.fixed	Response.group
SNUC4	ACH-000959	SNUC4_LARGE_INTESTINE		colorectal	SNU-C4	primary	large_intestine	carcinoma		colorectal	colorectal	Colorectal:Carcinoma	583.5595209	COAD/READ	3.51349074559	6.78594281939	2.16349873228	0.0394696001767555	middle	1.00174455351	NA	NA	NA	NA	NA	NA	NA	NA	7958.67683274928	10000	903.213763232049	10000	9557.02386205003	995.190733886314	2.94797524640872	2.61132410433888	53.8098344674831	92.1605145520698	93.3523937958561	43.1241739553122	Nonresponder
SW48	ACH-000958	SW48_LARGE_INTESTINE		colorectal	SW48	primary	large_intestine	carcinoma		colorectal	colorectal	Colorectal:Carcinoma	563.7096269	COAD/READ	5.52418907845	6.64817779572	0.713695814843	-0.174541989777917	middle	0.983792079178	-0.396658595456	-0.145002640532	NA	NA	NA	NA	NA	NA	3688.71080639742	10000	1225.6785591726	3579.96895973897	8256.33901048066	1112.708161347	9.01854731694129e-06	0.00612281489343047	37.386183812756	93.097578732728	93.8095715249986	59.2338695319239	Nonresponder
SW480	ACH-000842	SW480_LARGE_INTESTINE		colorectal	SW480	primary	large_intestine	carcinoma	colon_cancer	colorectal	colorectal	Colorectal:Carcinoma	240.1277804	COAD/READ	4.76075320806	3.86789646399	0.0976107966264	-0.888246334099901	low	1.35721289002	NA	NA	NA	NA	NA	NA	NA	NA	3733.68555327597	10000	1268.88476033264	3614.26978423004	10000	969.412397748505	6.65182710690715e-07	1.07864358396213	35.0081569331656	95.4888369199684	95.2391094398325	57.1536062009056	Nonresponder
SW620	ACH-000651	SW620_LARGE_INTESTINE		colorectal	SW620	metastasis	large_intestine	carcinoma	colon_cancer	colorectal	colorectal	Colorectal:Carcinoma	165.1945605	COAD/READ	4.41345868801	5.7535510546	0.367371065649	-0.717172294083894	low	0.95817443638	-0.201317807253	-0.366092850187	NA	NA	NA	NA	NA	NA	608.191661107539	1064.05746843731	10000	274.955554364906	256.230998335814	2.99285592262909	45.2002935785951	43.8741677852295	24.2856565714529	45.2804009651746	50.5431033486713	73.3380649729853	Responder
SW900	ACH-000669	SW900_LUNG		lung	SW 900	primary	lung	carcinoma		lung_NSC	lung_NSC	Lung:NSCLC_Squamous	144.2755307	LUSC	4.79181407116	7.44393811501	7.10402208445	1.7698557711756	high	1.00275262096	NA	NA	290	NA	NA	NA	NA	NA	91.5561843511352	343.352118965528	96.2692480968896	123.892970154449	300.803816714661	75.0102974902355	82.4129132574507	66.9754296828276	72.65765633215	16.3882598836614	33.6005357484177	25.6518656855773	Responder
T3M10	ACH-000813	T3M10_LUNG		lung	T3M-10	primary	lung	carcinoma		lung_NSC	lung_NSC	Lung:NSCLC_Large_Cell	235.9576427	NA	4.21101219349	7.30706416226	5.32300971061	1.51761787631642	high	1.04091007887	NA	NA	NA	NA	NA	NA	NA	NA	23.7595123030679	233.798920162409	0.93522128744488	34.5601047240492	10000	0.272616497268022	80.7121840831063	61.8706227446553	55.9224674542575	7.68642459388266	23.8957288576914	37.0564408264008	Responder
T47D	ACH-000147	T47D_BREAST		breast	T-47D	metastasis	breast	carcinoma	breast_cancer	breast	breast	Breast:Carcinoma	89.96583328	BRCA	3.53605290024	6.39008295095	4.65191274465	-0.452836836466145	low	1.31691641343	NA	NA	NA	NA	NA	NA	NA	NA	3930.68153173448	8907.74461061857	231.005316109558	3887.68130816937	10000	918.456658663654	3.35193607617011	3.87719439345346e-05	67.9416938324176	84.3759899360996	80.5979673447485	16.3059034899887	Nonresponder
TE10	ACH-000318	TE10_OESOPHAGUS		esophagus	TE-10	primary	oesophagus	carcinoma		esophagus	esophagus	Oesophagus:Carcinoma	126.1761027	ESCA	3.61470984412	4.75862298244	5.41481206057	-0.450908826684167	low	1.2880802277	-0.111463866915	-0.595475619155	NA	NA	NA	NA	NA	NA	10000	10000	1249.07759212044	10000	1039.41683917357	7060.55778829301	13.785207415876	8.52838971424806	46.8421132371105	94.3677787279231	94.9217892288753	54.4891239336956	Nonresponder
TE5	ACH-000408	TE5_OESOPHAGUS		esophagus	TE-5	primary	oesophagus	carcinoma		esophagus	esophagus	Oesophagus:Carcinoma	132.1647346	ESCA	4.69710657448	6.23054888663	1.62293035092	0.852376714830893	high	1.51010179447	-0.292333925174	-0.722467909211	NA	NA	NA	NA	NA	NA	6172.80191397049	6899.90054849058	806.411760172913	5486.03759894438	8663.32047304823	1072.37264740986	3.82422265795269	6.77458893419181	53.0383738047517	91.0405540710056	85.8360901037873	42.830483084148	Nonresponder
TE6	ACH-000605	TE6_OESOPHAGUS		esophagus	TE-6	primary	oesophagus	carcinoma		esophagus	esophagus	Oesophagus:Carcinoma	151.5654424	ESCA	4.24031432933	6.9042432272	7.26359784854	0.531323845573743	middle	1.76542293229	-0.345389534735	-0.574194369075	NA	NA	NA	NA	NA	NA	1147.19041456103	1203.77102950144	595.910421569201	10000	10000	10000	27.6633253043986	26.3958131708089	40.3651167474215	51.3707885536783	52.7139755917588	41.4693163529135	Nonresponder
TE8	ACH-000452	TE8_OESOPHAGUS		esophagus	TE-8	primary	oesophagus	carcinoma		esophagus	esophagus	Oesophagus:Carcinoma	120.1788709	ESCA	4.36806987653	6.51428009563	2.21101219349	0.0248265850877957	middle	1.24143565924	-0.177385102085	-0.508765297394	NA	NA	NA	NA	NA	NA	7.00346012527041	52.2123836614283	2.03835133547683	2.29930657988895	25.1586330502405	1.16965900097897	46.5494579816147	51.1261952854094	44.0134747411882	41.2719330553127	34.6935128319016	37.9638431648915	Responder
TGBC11TKB	ACH-000949	TGBC11TKB_STOMACH		gastric	TGBC11TKB	metastasis	stomach	carcinoma		stomach	stomach	Gastric:Carcinoma	506.6036089	STAD	5.22226360353	7.6042196194	0.68706068834	2.29623632637025	high	0.976199617181	NA	NA	NA	NA	NA	NA	NA	NA	1315.39970427565	4545.34235037373	264.613119662659	10000	10000	559.544653325946	50.1540644145488	8.98028549764285	88.1653319587793	53.6035773366113	91.8333430452392	23.6060587149528	Nonresponder
TOV21G	ACH-000885	TOV21G_OVARY		ovary	TOV-21G	primary	ovary	carcinoma		ovary	ovary	Ovary:Carcinoma	241.6461598	OV	4.65764000521	6.05701696537	5.17990909001	-0.348342027748069	middle	0.992913490395	-0.293277074216	-0.0494479055214	NA	NA	NA	NA	NA	NA	10000	10000	737.36641903109	10000	3672.37948370906	821.470568976059	1.73881330505972	1.3753852812215e-06	66.0654999534459	96.987527233171	99.0267383903784	32.523356178675	Nonresponder
TYKNU	ACH-000430	TYKNU_OVARY		ovary	TYK-nu	primary	ovary	carcinoma		ovary	ovary	Ovary:Carcinoma	169.3989178	UNABLE TO CLASSIFY	5.19731499947	6.65391987312	0.0840642647885	0.42618828238307	middle	1.17912830369	NA	NA	3	NA	NA	NA	NA	NA	18.1424631588705	41.1898688123884	2.60370086289752	11.474173129852	29.1707608611693	0.764819374975083	77.0567235454766	64.2168575642478	51.6166920736176	20.3973787662377	27.8361728084562	45.6125343121046	Responder
U87MG	ACH-000075	U87MG_CENTRAL_NERVOUS_SYSTEM		central_nervous_system	U-87 MG	primary	central_nervous_system	glioma	brain_cancer	glioma	glioma	CNS:Glioma	88.68010645	GBM	4.07124781946	6.09803208296	5.9772799235	0.0674118725514993	middle	1.065262458	-0.230673066502	-0.0954752679933	NA	NA	NA	NA	NA	NA	10000	3134.66448712814	10000	87.1719685516596	10000	2.88557874426193	37.039397127604	28.0435129737297	18.7509934858847	52.6698307587432	64.0988746006789	69.7032721988238	Responder
YD10B	ACH-000723	YD10B_UPPER_AERODIGESTIVE_TRACT		upper_aerodigestive	YD-10B	primary	upper_aerodigestive_tract	carcinoma		upper_aerodigestive	upper_aerodigestive	Upper_Aerodigestive_Tract:Carcinoma	175.5844253	HNSC	5.48349335128	6.5559694946	3.93073733756	1.34017174257058	high	1.34597933802	NA	NA	10000	NA	NA	NA	NA	NA	35.7756912500379	10000	69.5990521198905	6.21333239001343	9.80708700137566	1.285952313927	52.9772516002998	35.9980612312601	42.5162076995615	41.5373495639192	53.4710264051541	49.5774117563219	Responder
YD38	ACH-000762	YD38_UPPER_AERODIGESTIVE_TRACT		upper_aerodigestive	YD-38	primary	upper_aerodigestive_tract	carcinoma		upper_aerodigestive	upper_aerodigestive	Upper_Aerodigestive_Tract:Carcinoma	181.1896531	HNSC	4.84749588379	6.25738784269	1.93357263826	0.566648005470688	high	1.03559557132	NA	NA	NA	NA	NA	NA	NA	NA	10000	10000	10000	9.07737494026943	0.382695376058013	0.0581038419879433	19.4675383710149	18.102889553812	19.7831126098291	62.9816901862287	76.6077241417727	69.4610902447961	Responder
YD8	ACH-000630	YD8_UPPER_AERODIGESTIVE_TRACT		upper_aerodigestive	YD-8	primary	upper_aerodigestive_tract	carcinoma		upper_aerodigestive	upper_aerodigestive	Upper_Aerodigestive_Tract:Carcinoma	176.5833238	HNSC	4.5216789516	7.50334873517	6.56331069161	2.3296335821228	high	0.924380473331	-0.228352649158	-0.672889969461	NA	NA	NA	NA	NA	NA	5549.64525170771	10000	10000	5541.86468126118	10000	1221.59856282387	0.27248896328598	2.83301558052086	13.7048622468922	107.615181318893	103.672688133123	93.5094593666757	Nonresponder
YH13	ACH-000469	YH13_CENTRAL_NERVOUS_SYSTEM		central_nervous_system	YH-13	primary	central_nervous_system	glioma		glioma	glioma	CNS:Glioma_HighGrade	159.4333834	GBM	6.03848007994	6.99943633715	7.75067349321	0.511189684259755	middle	1.07552911093	-0.546020817184	-0.903360635541	NA	NA	NA	NA	NA	NA	53.5072801092695	10000	10.8041552424374	15.7651030740497	11.6446737193376	1.3965321188761	51.0298997931904	27.7339140563868	44.9429970586076	38.9091104855764	64.4296212167287	46.673433887559	Responder
YMB1	ACH-001249	YMB1_BREAST		breast	YMB-1	primary	breast	carcinoma		breast	breast	NA	NA	BRCA	NA	NA	NA	NA	NA	0.973399838277	NA	NA	NA	NA	NA	NA	NA	NA	8006.35370219004	10000	1066.93801520533	6387.90475410826	10000	570.175146977887	0.329508016811914	2.86298513670906	56.4500111621271	106.300971440109	106.187201557273	51.6797823265838	Nonresponder
ZR7530	ACH-000828	ZR7530_BREAST		breast	ZR-75-30	metastasis	breast	carcinoma	breast_cancer	breast	breast	Breast:Carcinoma	175.8765413	BRCA	2.96901230752	6.71328340023	5.21684284284	-0.563081854387859	low	1.02939346208	NA	NA	NA	NA	NA	NA	NA	NA	10000	10000	10000	1.59592568329627	1.78283624164412	0.254896804273436	17.5114739084041	15.4722015823756	17.5937762501419	87.2432387387613	92.9183841354433	90.3642198201689	Responder
